Model,Readout Train Data,Readout Test Data,Train Accuracy,Test Accuracy,Readout Type,Predicted Prob,Predicted Outcome,Actual Outcome,Stimulus Name,Encoder Type,Dynamics Type,Encoder Pre-training Task,Encoder Pre-training Dataset,Encoder Pre-training Seed,Encoder Training Task,Encoder Training Dataset,Encoder Training Seed,Dynamics Training Task,Dynamics Training Dataset,Dynamics Training Seed
CSWM,cloth,cloth,0.8,0.48,A,[0.96022116 0.03977884],0,0,test11-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.3527056 0.6472944],1,1,test12-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.73836327 0.26163673],0,1,test12-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.91290206 0.08709794],0,1,test12-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.74763173 0.25236827],0,1,test12-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.3428694 0.6571306],1,0,test12-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.06530458 0.93469542],1,1,test12-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.6005328 0.3994672],0,1,test12-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.40725411 0.59274589],1,1,test12-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.36493667 0.63506333],1,1,test12-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.63876697 0.36123303],0,1,test12-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.84367368 0.15632632],0,1,test12-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.42727199 0.57272801],1,1,test12-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.69868701 0.30131299],0,1,test12-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.44870524 0.55129476],1,1,test12-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.33789213 0.66210787],1,1,test12-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.78101766 0.21898234],0,1,test12-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.77385603 0.22614397],0,1,test12-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.177864 0.822136],1,1,test12-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.5847992 0.4152008],0,0,test12-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.80653995 0.19346005],0,1,test12-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.57012487 0.42987513],0,0,test13-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.88581021 0.11418979],0,0,test13-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.36997231 0.63002769],1,0,test13-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.77626309 0.22373691],0,1,test13-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.38508746 0.61491254],1,1,test13-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.39521585 0.60478415],1,1,test13-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.5912012 0.4087988],0,1,test13-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.65564704 0.34435296],0,1,test13-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.9811468 0.0188532],0,1,test13-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.71071985 0.28928015],0,0,test13-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.61097282 0.38902718],0,1,test13-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.93534715 0.06465285],0,0,test13-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.9557053 0.0442947],0,0,test13-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.50440514 0.49559486],0,0,test13-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.78334097 0.21665903],0,1,test13-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.8149397 0.1850603],0,1,test13-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.30049278 0.69950722],1,1,test13-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.41717726 0.58282274],1,0,test13-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.83716311 0.16283689],0,0,test13-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.80375695 0.19624305],0,1,test13-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.46873019 0.53126981],1,1,test14-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.48344359 0.51655641],1,1,test14-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.72967967 0.27032033],0,1,test14-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.77681065 0.22318935],0,1,test14-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.82207536 0.17792464],0,1,test14-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.92294998 0.07705002],0,1,test14-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.71113473 0.28886527],0,1,test14-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.8388318 0.1611682],0,0,test14-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.57610703 0.42389297],0,1,test14-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.15315849 0.84684151],1,1,test14-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.60812699 0.39187301],0,1,test14-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.83648487 0.16351513],0,1,test14-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.70275574 0.29724426],0,1,test14-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.71884879 0.28115121],0,0,test14-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.34674012 0.65325988],1,1,test14-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.58329607 0.41670393],0,1,test14-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.48753848 0.51246152],1,1,test14-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.98003836 0.01996164],0,1,test14-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.81750959 0.18249041],0,1,test14-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.8,0.48,A,[0.76567172 0.23432828],0,1,test14-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.69689267 0.30310733],0,0,test10-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.73418187 0.26581813],0,0,test10-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.56423769 0.43576231],0,1,test10-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.68841626 0.31158374],0,1,test10-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.71913292 0.28086708],0,1,test10-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.4332355 0.5667645],1,1,test10-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.67342341 0.32657659],0,1,test10-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.72615712 0.27384288],0,1,test10-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.4968923 0.5031077],1,1,test10-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.65059397 0.34940603],0,0,test10-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.27439284 0.72560716],1,1,test10-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.26980355 0.73019645],1,0,test10-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.76368978 0.23631022],0,1,test10-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.50553003 0.49446997],0,0,test10-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.59748456 0.40251544],0,1,test10-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.64805845 0.35194155],0,1,test10-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.76852964 0.23147036],0,1,test10-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.87180803 0.12819197],0,1,test10-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.60476835 0.39523165],0,0,test10-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.1413205 0.8586795],1,1,test10-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.70834035 0.29165965],0,1,test11-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.41632156 0.58367844],1,1,test11-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.61465906 0.38534094],0,0,test11-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.57330192 0.42669808],0,0,test11-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.67802844 0.32197156],0,0,test11-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.45663884 0.54336116],1,0,test11-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.53779818 0.46220182],0,1,test11-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.78044514 0.21955486],0,0,test11-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.22091027 0.77908973],1,0,test11-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.23294922 0.76705078],1,0,test11-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.46411025 0.53588975],1,1,test11-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.03617571 0.96382429],1,1,test11-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.55526422 0.44473578],0,1,test11-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.53928399 0.46071601],0,0,test11-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.50689321 0.49310679],0,1,test11-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.54060919 0.45939081],0,1,test11-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.56677288 0.43322712],0,1,test11-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.69832759 0.30167241],0,0,test11-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.50158491 0.49841509],0,0,test11-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.89199399 0.10800601],0,0,test11-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.38694364 0.61305636],1,1,test12-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.68169961 0.31830039],0,1,test12-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.85135481 0.14864519],0,1,test12-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.63631261 0.36368739],0,1,test12-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.17958686 0.82041314],1,0,test12-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.08865768 0.91134232],1,1,test12-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.48275388 0.51724612],1,1,test12-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.31940273 0.68059727],1,1,test12-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.39934085 0.60065915],1,1,test12-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.70242789 0.29757211],0,1,test12-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.79704452 0.20295548],0,1,test12-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.25134626 0.74865374],1,1,test12-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.69203117 0.30796883],0,1,test12-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.78650455 0.21349545],0,1,test12-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.43230681 0.56769319],1,1,test12-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.64103047 0.35896953],0,1,test12-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.80650617 0.19349383],0,1,test12-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.26986555 0.73013445],1,1,test12-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.65845575 0.34154425],0,0,test12-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.6020631 0.3979369],0,1,test12-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.46978648 0.53021352],1,0,test13-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.87387572 0.12612428],0,0,test13-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
CSWM,cloth,cloth,0.75,0.45,B,[0.05504453 0.94495547],1,0,test13-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,cloth,0,Contrastive,cloth,0
